id,dc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division,_merge
103969,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,4,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-01,3,7,7,3,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,1100,28000,0,29100,NA,2,0,0,1,1,0,0,2018-10-31,2018-09-18,1,36,1,14,0,NA,1,0,0,0,4,79500,1,260000,195000,0,9000,0.5502967834472656,5,3
102432,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,12,7,4,2,4,4,4,4,4,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-25,3,6,6,6,6,0,0,0,0,0,2000,0,0,2000,0,0,0,4516,0,4516,0,1,0,0,1,1,0,0,2018-11-21,2018-09-20,0,68,6,10,0,NA,1,0,0,0,1,33600,1,100000,45000,19000,4500,1.4265141487121582,5,3
101904,NA,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,5,NA,NA,NA,NA,6,7,3,3,1,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-05,8,6,8,1,8,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1,2018-11-05,2018-09-19,1,76,1,10,0,NA,1,0,0,0,2,100000,1,375000,0,0,0,0.9456140398979187,5,3
105326,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,4,4,4,3,NA,1,4,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-26,3,3,3,3,3,0,500,0,1500,0,0,0,0,2000,0,0,0,350,0,350,0,2,0,0,1,1,0,0,2018-11-09,2018-09-20,1,26,1,9,0,NA,1,0,0,0,4,52000,1,138000,134000,50000,6000,4.000920295715332,5,3
100360,1,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,3,1,3,3,3,3,3,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-09-17,3,3,NA,2,NA,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,240,15740,710,0,16690,NA,4,0,0,1,0,1,0,2019-06-01,2018-09-29,1,47,6,13,0,NA,1,0,0,0,1,22000,0,NA,NA,1000,0,0.24994800984859467,5,3
104540,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,1,NA,7,6,4,3,4,4,4,4,4,NA,1,4,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-18,3,3,3,3,3,500,1000,0,0,0,500,0,0,2000,0,509,1006,16000,273,17788,0,2,0,0,1,1,1,0,2018-11-01,2018-09-24,0,39,4,14,0,NA,0,1,0,0,5,74000,1,51000,70000,25000,50000,0.6803853511810303,5,3
103655,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,6,4,4,1,1,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-11,6,8,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,1,0,1,0,2018-10-19,2018-09-18,0,44,6,11,0,NA,0,1,0,0,3,12000,0,NA,NA,0,14000,0.4064868092536926,5,3
103448,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,7,1,7,1,7,100,1,NA,NA,NA,NA,NA,NA,101,NA,100,1,0,0,101,NA,1,0,0,0,0,1,0,2018-10-19,2018-09-23,1,30,6,13,0,NA,0,0,1,0,1,1,0,NA,NA,1,500,4.00084114074707,9,3
102962,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8,1,1,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8,3,3,6,NA,200,NA,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,0,0,NA,1,1,0,0,0,0,0,2018-10-31,2018-09-22,0,60,4,13,0,NA,0,0,1,0,1,33000,0,NA,NA,50000,100,1.7920951843261719,9,3
101577,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,1,4,1,1,1,4,4,NA,1,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-10,3,3,3,3,8,2000,NA,NA,NA,NA,NA,NA,NA,2000,NA,100000,1000,2600,50,103650,NA,2,0,0,0,0,1,0,2018-11-14,2018-09-18,1,62,1,13,0,NA,1,0,0,0,2,180000,1,500000,400000,1400000,50000,0.5278305411338806,9,3
100336,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-01,3,7,7,7,6,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,2,0,0,0,1,0,0,2018-10-31,2018-09-18,0,31,1,14,0,NA,0,0,1,0,3,250000,0,NA,NA,2333422,234,4.000168800354004,9,3
105255,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,1,4,4,4,4,3,NA,2,3,1,1,NA,NA,NA,1,0,NA,NA,NA,1,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-05,3,3,3,9,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,765,4535,0,5300,NA,3,0,0,1,0,0,0,2018-11-02,2018-09-18,1,61,1,11,0,NA,1,0,0,0,3,170000,1,925000,380000,80000,1000,1.4777401685714722,9,3
102953,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,NA,NA,NA,NA,NA,4,NA,2,NA,4,8,1,4,1,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-15,9,8,3,3,6,500,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2018-10-29,2018-09-20,0,38,1,13,0,NA,1,0,0,0,3,18000,1,15000,0,0,6000,0.2499634027481079,3,3
100682,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,1,NA,NA,NA,4,1,4,1,1,1,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,100,100,NA,0,0,0,0,0,NA,1,0,0,1,0,1,0,2018-10-31,2018-09-18,0,26,6,9,0,NA,1,0,0,0,5,36000,0,NA,NA,100000,25000,1.062687873840332,3,3
101392,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,2,1,2,2,2,2,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-19,3,3,3,3,7,0,0,0,0,2000,0,0,0,2000,0,0,0,3000,0,3000,0,1,0,1,1,1,0,0,2018-11-02,2018-09-18,0,35,1,12,0,NA,1,0,0,0,6,130000,1,215000,140000,200000,50000,0.24999018013477325,3,3
104774,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,1,1,3,3,3,NA,1,10,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-14,3,6,3,3,8,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,50,3116,31000,0,34166,NA,2,0,0,1,0,1,0,2018-10-12,2018-09-28,1,56,1,11,0,NA,1,0,0,0,2,7500,1,150000,0,20000,0,0.24996548891067505,3,3
101113,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-01,4,4,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,0,1,0,1,1,NA,2018-09-18,0,38,2,4,0,NA,1,0,0,0,2,10000,0,NA,NA,0,20000,0.7934529185295105,8,3
100251,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,3,4,1,4,4,3,3,1,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-19,4,3,2,3,8,NA,1000,NA,NA,NA,NA,NA,NA,1000,NA,0,1000,0,0,1000,NA,2,0,0,1,0,1,0,2018-11-20,2018-09-21,0,30,6,13,0,NA,1,0,0,0,4,100000,1,500000,100000,200000,50000,0.24999065697193146,4,3
103899,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,6,3,1,1,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-17,3,3,3,3,3,0,0,0,0,0,2000,0,0,2000,0,0,0,9270,0,9270,0,2,0,1,1,1,0,0,2018-10-15,2018-09-18,0,66,1,14,0,NA,1,0,0,0,2,95712,1,247000,0,1417000,100000,0.2499888688325882,7,3
103817,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,4,4,4,NA,NA,NA,NA,2,7,3,2,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2018-08-30,3,3,3,3,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,10000,0,0,10000,NA,1,0,0,1,0,1,0,2018-10-10,2018-09-18,1,70,1,13,0,NA,1,0,0,0,2,1200000,1,1000000,0,12000000,12000,0.3155491054058075,5,3
101459,1,0,0,0,0,0,1,0,NA,NA,1,0,0,0,0,NA,1,0,0,0,4,NA,NA,NA,NA,NA,4,NA,NA,NA,7,12,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-18,9,3,3,2,3,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,2,0,0,0,1,1,0,2018-11-02,2018-09-25,0,62,4,10,0,NA,1,0,0,0,1,9372,1,60000,0,10000,7000,0.24996978044509888,3,3
101295,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,4,4,4,4,4,NA,1,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2018-10-12,3,6,3,3,NA,NA,250,NA,NA,NA,50,NA,NA,300,NA,0,0,65,0,65,NA,3,0,0,1,1,1,0,2018-10-19,2018-10-07,1,40,4,9,0,NA,1,0,0,0,3,38000,1,50000,30000,5000,10000,0.4149920344352722,3,3
100062,1,0,0,0,0,0,1,1,NA,NA,0,0,1,0,0,0,1,0,0,0,NA,NA,4,NA,NA,NA,4,NA,NA,NA,4,2,4,1,1,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-03,3,2,7,2,1,40,560,0,0,0,0,0,0,600,0,40,0,0,0,40,0,1,0,1,1,1,1,0,2018-11-03,2018-09-18,0,34,4,10,0,NA,1,0,0,0,3,35000,1,45000,30000,16000,0,0.2499835193157196,5,3
101160,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,13,1,1,13,1,1,1,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,4,6,10,10,10,20,6,0,0,0,0,0,0,116,0,20,6,0,30,56,90,1,0,0,0,0,0,0,2018-10-10,2018-09-20,1,34,6,9,0,NA,1,0,0,0,2,920,0,NA,NA,20,50,4.000680446624756,3,3
101428,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,4,12,3,4,4,4,8,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-18,9,3,9,3,9,0,0,0,0,0,0,0,0,0,0,0,131,0,0,131,0,2,0,0,0,1,0,0,2018-11-01,2018-09-23,0,49,4,10,0,NA,0,1,0,0,1,1200,0,NA,NA,0,800,1.441359519958496,3,3
103420,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,4,4,4,4,4,4,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-05,1,1,9,3,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,1,1,1,1,0,1,0,2018-10-26,2018-09-18,1,39,6,14,0,NA,1,0,0,0,2,20000,0,NA,NA,1000,190000,0.33686763048171997,3,3
101701,1,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-04-13,3,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,NA,2018-09-20,0,58,1,11,0,NA,1,0,0,0,3,21000,1,4500,0,2000,0,0.4718600809574127,3,3
103555,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,1,1,1,4,4,3,NA,1,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-17,3,3,3,3,3,NA,NA,NA,NA,NA,500,NA,NA,500,NA,0,500,700,0,1200,NA,1,0,0,1,1,1,0,2018-10-24,2018-09-20,1,52,1,9,0,NA,1,0,0,0,3,56000,1,160000,92000,70000,42000,0.9688806533813477,3,3
101110,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,1,4,3,1,1,4,3,2,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-19,3,3,3,3,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,250,0,6000,0,6250,NA,1,0,1,1,0,1,0,2018-10-17,2018-09-29,1,66,1,9,0,NA,1,0,0,0,2,83500,1,162000,127000,24000,24300,1.002832055091858,3,3
101176,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,1,4,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,6,1,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,0,0,1,0,0,0,2018-11-01,2018-09-18,1,28,6,9,0,NA,1,0,0,0,3,20,0,NA,NA,34,20,3.2178173065185547,3,3
104648,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,3,1,1,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,3,6,2,7,7,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,50000,0,50000,NA,2,0,0,1,1,1,0,2018-10-26,2018-09-28,1,37,1,14,0,NA,1,0,0,0,2,150000,1,235000,178000,250000,350000,0.4469146132469177,4,3
103027,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,1,3,6,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,7,3,7,3,7,NA,1000,NA,1000,NA,NA,NA,NA,2000,NA,0,1500,0,0,1500,NA,1,0,1,1,1,0,0,2018-10-12,2018-09-22,1,30,1,13,0,NA,1,0,0,0,4,50000,1,180000,110000,20000,9000,2.583942413330078,4,3
100295,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,NA,NA,NA,4,4,NA,NA,NA,NA,6,7,4,2,4,4,4,4,3,NA,1,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-25,3,3,3,3,8,0,0,NA,2000,NA,0,NA,NA,2000,NA,0,300,375,0,675,NA,2,0,1,1,1,1,0,2018-10-23,2018-09-25,1,49,1,14,0,NA,1,0,0,0,4,96700,1,195000,182000,145000,125000,0.24996329843997955,3,3
101070,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,1,1,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,8,3,3,8,9,0,0,0,0,0,2000,0,0,2000,0,1026,2727,5000,0,8753,0,2,1,0,1,0,1,0,2018-10-26,2018-09-30,1,55,1,10,0,NA,1,0,0,0,3,125000,1,250000,116000,650000,10000,0.2499825358390808,3,3
100139,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,1,4,4,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2018-10-05,3,3,3,3,8,NA,1000,0,0,0,1000,0,0,2000,0,0,0,1000,0,1000,0,3,1,0,0,1,1,0,2018-11-02,2018-09-18,1,65,1,13,0,NA,1,0,0,0,2,95000,1,600000,100000,75000,120000,0.24996915459632874,3,3
101793,NA,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,1,NA,4,NA,4,NA,NA,NA,NA,NA,4,2,3,2,1,1,1,1,2,2,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-26,3,1,3,3,3,500,1000,0,0,0,500,0,0,2000,0,500,2000,6000,0,8500,0,2,0,0,1,0,0,0,2018-10-18,2018-09-18,1,66,1,10,0,NA,1,0,0,0,2,120000,1,350000,80000,200000,0,0.24998514354228973,3,3
100030,1,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,4,4,4,NA,1,10,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-12,1,9,1,1,8,2000,NA,NA,NA,NA,NA,NA,NA,2000,NA,1400,0,0,0,1400,NA,2,0,1,0,1,1,0,NA,2018-10-12,0,33,1,9,0,NA,1,0,0,0,5,90000,1,250000,200000,300000,30000,0.4477860927581787,2,3
100167,NA,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,1,1,3,3,3,NA,2,3,1,6,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-29,2,3,3,3,3,0,2000,0,0,0,0,0,0,2000,0,1940,6000,1500,0,9440,0,2,1,0,1,0,1,0,NA,2018-09-24,1,50,4,9,0,NA,1,0,0,0,2,35000,1,250000,175000,75000,0,0.24998220801353455,2,3
