id,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_oth,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_type_6,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_rewards_6,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_hasbal_6,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,cc_chip_6,dc_num,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_svc_saved,e_exp_tot_saved,cashwith_amnt_prim,cashwith_amnt_oth,cashwith_location,cashwith_num_prim,cashwith_num_oth,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,income_hh_gte500k,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,_merge
100359,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,2,NA,8,1,1,13,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-09,3,3,3,3,NA,400,NA,NA,300,NA,NA,NA,300,1000,NA,10,0,0,0,10,100,0,2,2,NA,2,0,0,0,0,0,2017-10-23,2017-09-20,0,39,6,12,0,NA,1,0,0,0,2,5,NA,0,NA,NA,20000,25000,0.24995587766170502,3
100654,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,2,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,3,1,4,3,3,3,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-27,6,6,3,3,6,50,100,NA,NA,NA,100,NA,250,500,NA,0,300,500,0,800,20,40,4,4.348214149475098,1,1,0,1,1,0,0,2017-10-20,2017-09-21,0,67,4,11,0,NA,1,0,0,0,1,7,NA,1,80000,60000,5000,25000,0.3727659285068512,3
101337,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,2,2,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-09-20,3,9,3,3,NA,200,50,0,0,0,0,0,0,250,NA,180,69,0,0,249,15,0,2,4.348214149475098,NA,1,1,0,1,1,0,NA,2017-09-19,0,63,6,13,0,NA,1,0,0,0,1,6,NA,1,85000,40000,0,15000,0.24996508657932281,3
104811,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,1,3,3,3,3,3,NA,4,3,1,3,4,4,NA,NA,1,1,0,1,NA,NA,0,0,0,0,NA,NA,1,1,1,0,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-13,8,7,7,9,3,0,2000,0,0,0,0,0,0,2000,0,0,5000,5000,0,10000,200,0,1,1,NA,2,0,0,1,1,0,2017-10-31,2017-09-25,0,27,6,13,0,NA,1,0,0,0,1,14,NA,0,NA,NA,250000,2000,1.2584831714630127,3
105436,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,6,7,3,10,3,3,3,3,3,NA,3,3,3,2,1,NA,NA,NA,1,1,1,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-22,3,3,1,1,3,0,0,0,2000,0,0,0,0,2000,0,40,41000,2500,0,43540,60,0,1,0.4166666567325592,NA,2,0,0,0,1,0,2017-10-20,2017-09-28,0,54,1,13,0,NA,1,0,0,0,2,15,NA,1,195000,56000,250000,0,0.9291367530822754,3
105194,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,1,NA,4,6,4,1,1,4,4,4,4,NA,3,10,2,4,1,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,NA,NA,NA,0,1,0,NA,NA,NA,2,2,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-27,1,8,1,3,8,NA,500,NA,NA,NA,NA,NA,NA,500,NA,0,0,0,0,0,60,60,4,2,1,2,0,0,1,1,0,2017-11-10,2017-10-06,0,41,4,13,0,NA,1,0,0,0,2,16,NA,0,NA,NA,20000,50000,0.5400530695915222,3
103784,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,4,1,1,1,4,4,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,3,3,3,3,8,2000,NA,NA,NA,NA,NA,NA,NA,2000,NA,6240,36,0,0,6276,200,1000,1,3,0.25,2,0,1,1,0,0,2017-10-27,2017-09-21,1,60,4,10,0,NA,1,0,0,0,2,15,NA,1,385000,138000,100000,5000,0.9550238251686096,3
103525,0,0,0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,6,2,1,4,1,1,1,1,2,NA,1,4,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-03,2,2,2,1,1,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,0,0,0,0,20,100,1,17.39285659790039,1,2,0,1,1,1,0,2017-11-06,2017-09-21,1,58,1,13,0,NA,1,0,0,0,2,7,NA,1,100000,25000,0,15000,0.2499413788318634,3
103135,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-10,1,3,2,9,NA,NA,NA,NA,NA,NA,NA,NA,500,500,NA,100,0,0,0,100,150,0,5,13.044642448425293,NA,1,0,0,1,0,0,2017-10-18,2017-10-17,0,31,1,10,0,NA,1,0,0,0,3,5,NA,0,NA,NA,0,25000,0.24997536838054657,3
100537,0,0,0,0,1,0,0,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,4,NA,4,NA,NA,NA,NA,NA,9,7,3,3,2,1,3,3,3,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,3,3,3,3,3,0,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,2500,2500,0,5000,60,0,1,4.348214149475098,NA,3,0,0,0,0,0,2017-10-30,2017-09-19,1,72,1,16,0,NA,1,0,0,0,2,12,NA,1,200000,20000,20000,20000,0.24996745586395264,3
100047,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,4,4,4,4,NA,1,4,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,3,3,3,1,3,0,500,0,0,0,0,0,0,500,0,0,0,37,0,37,100,100,4,8.696428298950195,4.348214149475098,2,0,1,0,1,0,2017-10-13,2017-09-22,0,61,1,11,0,NA,1,0,0,0,2,14,NA,1,100000,65000,50000,0,0.24997977912425995,3
104234,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,5,1,1,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2015-06-01,1,3,9,2,5,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,20,0,6,0.3333333432674408,NA,2,0,1,0,0,0,NA,2017-09-19,0,38,1,9,0,NA,1,0,0,0,3,2,NA,0,NA,NA,2000,0,0.6676235795021057,3
103949,0,0,0,0,0,0,1,NA,NA,1,0,1,0,0,0,0,0,0,0,2,NA,6,NA,NA,NA,NA,NA,NA,NA,7,4,4,2,1,4,4,4,4,NA,1,10,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,2017-10-02,9,3,3,6,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,5838,0,5838,20,0,1,1,NA,3,0,1,1,0,0,2017-10-13,2017-10-06,0,54,1,11,0,NA,1,0,0,0,3,14,NA,1,145000,110000,2000,10000,0.4812549650669098,3
100483,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-09-28,2,3,2,9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1,4.348214149475098,0.4166666567325592,2,0,1,0,0,0,2017-10-26,2017-09-19,1,68,1,10,0,NA,1,0,0,0,2,10,NA,1,120000,60000,0,10000,0.4722100794315338,3
102402,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,1,1,2,2,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-27,6,3,3,3,3,NA,400,NA,NA,NA,NA,NA,NA,400,NA,114,380,NA,NA,494,20,20,4,8.696428298950195,4.348214149475098,3,0,0,0,0,0,2017-11-03,2017-09-29,1,54,4,9,0,NA,1,0,0,0,1,8,NA,1,35000,0,5000,0,0.9740737080574036,3
102954,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,1,4,4,4,3,NA,1,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-26,3,6,3,3,1,NA,NA,NA,200,NA,NA,NA,NA,200,NA,0,0,0,0,0,20,20,1,4.348214149475098,1,2,0,0,1,1,0,2017-11-09,2017-09-19,1,54,6,10,0,NA,1,0,0,0,2,15,NA,1,105000,65000,75000,40000,0.249974325299263,3
100316,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3,1,3,1,1,3,3,2,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-18,8,3,3,9,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,200,500,1900,0,2600,70,0,2,2,NA,1,0,1,1,1,0,2017-11-01,2017-09-25,1,56,1,15,0,NA,1,0,0,0,5,15,NA,1,230000,125000,150000,50000,0.24997755885124207,3
102995,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,4,3,NA,1,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2017-10-06,3,3,3,9,8,200,800,0,0,0,1000,0,0,2000,0,150,0,1000,0,1150,160,0,1,4.348214149475098,NA,2,0,1,1,0,0,2017-10-20,2017-09-19,0,54,1,9,0,NA,1,0,0,0,2,15,NA,1,190000,110000,250000,80000,0.4117351770401001,3
102068,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9,2,3,9,NA,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,20,20,4,4.348214149475098,4.348214149475098,2,0,0,0,0,0,NA,2017-09-19,0,44,1,10,0,NA,1,0,0,0,6,NA,NA,0,NA,NA,NA,NA,0.24998041987419128,3
101617,0,0,0,0,0,1,0,NA,NA,0,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,5,NA,NA,NA,NA,4,6,2,3,1,1,1,3,3,2,NA,2,3,1,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2017-10-17,3,6,6,1,3,0,0,0,0,0,0,0,2000,2000,0,0,1500,37,0,1537,60,0,1,4.348214149475098,NA,2,0,0,1,0,0,2017-10-27,2017-09-23,1,68,1,11,0,NA,1,0,0,0,4,15,NA,1,80000,0,85000,27000,0.3937169015407562,3
101322,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,1,1,1,3,3,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-12,9,3,9,9,3,500,1750,NA,2000,NA,NA,NA,2000,2000,NA,500,0,0,0,500,100,0,1,1,NA,2,0,0,0,0,1,2017-11-02,2017-09-23,1,43,4,10,0,NA,1,0,0,0,1,12,NA,0,NA,NA,30000,5000,0.24996259808540344,3
103806,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,2,NA,4,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,1,4,4,2,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,6,7,7,6,8,1000,1000,0,0,0,0,0,0,2000,0,0,2000,0,0,2000,100,100,1,1,0.5,2,1,1,1,1,0,2017-11-03,2017-09-19,0,59,4,14,0,NA,1,0,0,0,1,10,NA,1,246000,60000,20000,0,0.24998247623443604,3
103963,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,NA,8,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-08-18,6,7,9,6,8,250,NA,NA,1750,NA,NA,NA,NA,2000,NA,250,3237,1400,0,4887,10,0,5,2,NA,3,0,0,0,0,0,2017-10-20,2017-10-05,1,56,1,14,0,NA,1,0,0,0,2,13,NA,1,250000,35000,0,5000,0.24995940923690796,3
101416,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-30,8,3,3,1,3,NA,NA,NA,1500,NA,500,NA,NA,2000,NA,50,500,1000,0,1550,100,0,1,1,NA,2,0,0,1,0,0,2017-10-13,2017-09-23,1,33,1,10,0,NA,1,0,0,0,5,15,NA,1,265000,150000,500000,40000,0.7904967665672302,3
103051,1,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,NA,NA,1,4,NA,NA,NA,NA,NA,NA,7,2,3,1,1,1,3,3,3,NA,2,3,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-14,8,3,7,3,3,0,0,0,0,0,2000,0,0,2000,NA,0,3000,5788,0,8788,100,50,2,4.348214149475098,4.348214149475098,2,0,0,0,1,1,2017-10-27,2017-09-19,0,63,1,11,0,NA,1,0,0,0,2,17,NA,1,325000,0,200000,100000,0.70975494384765625,3
105141,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,2,1,4,4,4,4,NA,1,10,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-25,3,6,9,3,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,2800,2500,11000,0,16300,100,0,4,1,NA,3,0,1,1,1,0,2017-11-22,2017-09-21,1,65,1,9,0,NA,1,0,0,0,2,13,NA,1,160000,97000,100000,0,3.793067216873169,3
105234,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,3,4,4,4,3,3,NA,2,3,2,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,3,3,3,1,8,NA,NA,NA,NA,NA,NA,NA,2000,2000,NA,0,0,10,0,10,40,10,1,2,2,1,0,1,1,1,0,2017-10-27,2017-09-22,0,55,6,12,0,NA,1,0,0,0,2,12,NA,0,NA,NA,125000,66000,0.4892660677433014,3
100634,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,4,3,4,4,4,4,3,NA,2,3,2,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,6,3,3,3,3,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,500,2000,0,2500,60,60,1,2,1,2,0,1,1,1,0,2017-10-13,2017-09-20,0,43,1,15,0,NA,1,0,0,0,6,15,NA,1,249000,20600,50000,14000,0.9928073883056641,3
103128,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,1,4,4,4,4,NA,1,4,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-27,8,6,3,3,3,0,0,0,0,0,700,0,1300,2000,0,0,100,700,0,800,20,0,1,8.696428298950195,NA,2,1,0,0,0,0,2017-11-10,2017-10-30,1,26,6,10,0,NA,1,0,0,0,1,16,NA,0,NA,NA,100000,40000,3.463296890258789,3
102766,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,3,1,1,3,3,3,3,NA,6,3,1,4,4,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,8,1,3,1,8,0,2000,NA,NA,NA,NA,NA,NA,2000,NA,499,6000,77000,0,83499,200,200,2,2,1,2,1,0,1,1,0,2017-11-01,2017-09-23,0,67,5,13,0,NA,1,0,0,0,1,13,NA,1,275000,0,880000,0,0.6313207149505615,3
102357,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,3,NA,NA,4,9,NA,NA,NA,NA,NA,3,6,3,2,3,3,3,3,3,NA,4,3,2,3,2,4,NA,NA,1,1,1,0,NA,NA,0,0,0,0,NA,NA,1,1,1,0,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2017-09-22,7,6,7,3,7,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,985,32,14187,0,15204,20,50,1,0.4166666567325592,0.3333333432674408,2,0,0,1,1,0,2017-10-06,2017-09-25,0,68,1,11,0,NA,1,0,0,0,2,14,NA,1,250000,90000,1000000,0,0.5918797254562378,3
104677,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,3,1,4,4,3,3,NA,1,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,3,3,2,3,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,6754,0,6754,60,100,1,0.5,0.25,2,0,0,0,1,0,2017-11-01,2017-09-24,0,51,1,9,0,NA,1,0,0,0,2,16,NA,1,295000,200000,750000,500000,1.2273120880126953,3
100422,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,1,4,4,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,8,6,6,3,7,500,NA,NA,NA,NA,500,NA,NA,1000,NA,500,0,500,37,1037,150,0,6,4.348214149475098,NA,4,0,0,1,0,0,2017-10-05,2017-09-19,0,39,4,10,0,NA,1,0,0,0,2,6,NA,1,127000,83000,5000,5000,0.24995587766170502,3
100339,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,2,NA,NA,NA,5,NA,NA,NA,NA,2,7,2,4,3,1,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-09-22,3,9,3,3,3,0,500,0,0,0,1500,0,0,2000,0,0,0,3000,0,3000,160,40,1,0.5,1,3,0,0,1,0,0,2017-10-27,2017-09-23,0,37,1,14,0,NA,1,0,0,0,5,16,NA,1,410000,215000,175000,70000,0.24999016523361206,3
101739,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,1,1,4,4,4,3,NA,1,3,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,2,2,1,1,8,2000,NA,NA,NA,NA,NA,NA,NA,2000,NA,3250,1466,3500,0,8216,40,20,1,0.5,0.5,3,0,1,1,1,0,2017-10-13,2017-09-20,0,54,1,9,0,NA,1,0,0,0,5,16,NA,1,235000,85000,50000,25000,1.6081225872039795,3
101511,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,3,1,4,4,4,4,NA,3,4,4,2,6,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,0,1,1,NA,NA,NA,2,2,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-12-01,3,3,3,3,1,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,20,3000,5400,0,8420,20,100,4,3,0.3333333432674408,3,1,0,1,1,1,NA,2017-10-29,1,47,1,9,0,NA,1,0,0,0,3,17,NA,1,380000,285000,20000,97000,4.000834941864014,3
